Date,Region,Cars
2017-09-18,Marmara Bölgesi,593197.0
2017-09-25,Marmara Bölgesi,593197.0
2017-10-02,Marmara Bölgesi,601964.0
2017-10-09,Marmara Bölgesi,601964.0
2017-10-16,Marmara Bölgesi,601964.0
2017-10-23,Marmara Bölgesi,601964.0
2017-10-30,Marmara Bölgesi,605026.0
2017-11-06,Marmara Bölgesi,605026.0
2017-11-13,Marmara Bölgesi,605026.0
2017-11-20,Marmara Bölgesi,605026.0
2017-11-27,Marmara Bölgesi,605026.0
2017-12-04,Marmara Bölgesi,610855.0
2017-12-11,Marmara Bölgesi,610855.0
2017-12-18,Marmara Bölgesi,610855.0
2017-12-25,Marmara Bölgesi,610855.0
2018-01-01,Marmara Bölgesi,602718.0
2018-01-08,Marmara Bölgesi,602718.0
2018-01-15,Marmara Bölgesi,602718.0
2018-01-22,Marmara Bölgesi,602718.0
2018-01-29,Marmara Bölgesi,605763.0
2018-02-05,Marmara Bölgesi,605763.0
2018-02-12,Marmara Bölgesi,605763.0
2018-02-19,Marmara Bölgesi,605763.0
2018-02-26,Marmara Bölgesi,605763.0
2018-03-05,Marmara Bölgesi,605294.0
2018-03-12,Marmara Bölgesi,605294.0
2018-03-19,Marmara Bölgesi,605294.0
2018-03-26,Marmara Bölgesi,605294.0
2018-04-02,Marmara Bölgesi,604819.0
2018-04-09,Marmara Bölgesi,604819.0
2018-04-16,Marmara Bölgesi,604819.0
2018-04-23,Marmara Bölgesi,604819.0
2018-04-30,Marmara Bölgesi,605793.0
2018-05-07,Marmara Bölgesi,605793.0
2018-05-14,Marmara Bölgesi,605793.0
2018-05-21,Marmara Bölgesi,605793.0
2018-05-28,Marmara Bölgesi,605793.0
2018-06-04,Marmara Bölgesi,608846.0
2018-06-11,Marmara Bölgesi,608846.0
2018-06-18,Marmara Bölgesi,608846.0
2018-06-25,Marmara Bölgesi,608846.0
2018-07-02,Marmara Bölgesi,603250.0
2018-07-09,Marmara Bölgesi,603250.0
2018-07-16,Marmara Bölgesi,603250.0
2018-07-23,Marmara Bölgesi,603250.0
2018-07-30,Marmara Bölgesi,583799.0
2018-08-06,Marmara Bölgesi,583799.0
2018-08-13,Marmara Bölgesi,583799.0
2018-08-20,Marmara Bölgesi,583799.0
2018-08-27,Marmara Bölgesi,583799.0
2018-09-03,Marmara Bölgesi,566889.0
2018-09-10,Marmara Bölgesi,566889.0
2018-09-17,Marmara Bölgesi,566889.0
2018-09-24,Marmara Bölgesi,566889.0
2018-10-01,Marmara Bölgesi,545273.0
2018-10-08,Marmara Bölgesi,545273.0
2018-10-15,Marmara Bölgesi,545273.0
2018-10-22,Marmara Bölgesi,545273.0
2018-10-29,Marmara Bölgesi,525415.0
2018-11-05,Marmara Bölgesi,525415.0
2018-11-12,Marmara Bölgesi,525415.0
2018-11-19,Marmara Bölgesi,525415.0
2018-11-26,Marmara Bölgesi,525415.0
2018-12-03,Marmara Bölgesi,489128.0
2018-12-10,Marmara Bölgesi,489128.0
2018-12-17,Marmara Bölgesi,489128.0
2018-12-24,Marmara Bölgesi,489128.0
2018-12-31,Marmara Bölgesi,463949.0
2019-01-07,Marmara Bölgesi,463949.0
2019-01-14,Marmara Bölgesi,463949.0
2019-01-21,Marmara Bölgesi,463949.0
2019-01-28,Marmara Bölgesi,438467.0
2019-02-04,Marmara Bölgesi,438467.0
2019-02-11,Marmara Bölgesi,438467.0
2019-02-18,Marmara Bölgesi,438467.0
2019-02-25,Marmara Bölgesi,438467.0
2019-03-04,Marmara Bölgesi,409950.0
2019-03-11,Marmara Bölgesi,409950.0
2019-03-18,Marmara Bölgesi,409950.0
2019-03-25,Marmara Bölgesi,409950.0
2019-04-01,Marmara Bölgesi,393728.0
2019-04-08,Marmara Bölgesi,393728.0
2019-04-15,Marmara Bölgesi,393728.0
2019-04-22,Marmara Bölgesi,393728.0
2019-04-29,Marmara Bölgesi,372477.0
2019-05-06,Marmara Bölgesi,372477.0
2019-05-13,Marmara Bölgesi,372477.0
2019-05-20,Marmara Bölgesi,372477.0
2019-05-27,Marmara Bölgesi,372477.0
2019-06-03,Marmara Bölgesi,348076.0
2019-06-10,Marmara Bölgesi,348076.0
2019-06-17,Marmara Bölgesi,348076.0
2019-06-24,Marmara Bölgesi,348076.0
2019-07-01,Marmara Bölgesi,323874.0
2019-07-08,Marmara Bölgesi,323874.0
2019-07-15,Marmara Bölgesi,323874.0
2019-07-22,Marmara Bölgesi,323874.0
2019-07-29,Marmara Bölgesi,312364.0
2019-08-05,Marmara Bölgesi,312364.0
2019-08-12,Marmara Bölgesi,312364.0
2019-08-19,Marmara Bölgesi,312364.0
2019-08-26,Marmara Bölgesi,312364.0
2019-09-02,Marmara Bölgesi,299335.0
2019-09-09,Marmara Bölgesi,299335.0
2019-09-16,Marmara Bölgesi,299335.0
2019-09-23,Marmara Bölgesi,299335.0
2019-09-30,Marmara Bölgesi,284882.0
2019-10-07,Marmara Bölgesi,284882.0
2019-10-14,Marmara Bölgesi,284882.0
2019-10-21,Marmara Bölgesi,284882.0
2019-10-28,Marmara Bölgesi,284882.0
2019-11-04,Marmara Bölgesi,288602.0
2019-11-11,Marmara Bölgesi,288602.0
2019-11-18,Marmara Bölgesi,288602.0
2019-11-25,Marmara Bölgesi,288602.0
2019-12-02,Marmara Bölgesi,304381.0
2019-12-09,Marmara Bölgesi,304381.0
2019-12-16,Marmara Bölgesi,304381.0
2019-12-23,Marmara Bölgesi,304381.0
2019-12-30,Marmara Bölgesi,307261.0
2014-01-06,İç Anadolu Bölgesi,
2014-01-13,İç Anadolu Bölgesi,
2014-01-20,İç Anadolu Bölgesi,
2014-01-27,İç Anadolu Bölgesi,
2014-02-03,İç Anadolu Bölgesi,
2014-02-10,İç Anadolu Bölgesi,
2014-02-17,İç Anadolu Bölgesi,
2014-02-24,İç Anadolu Bölgesi,
2014-03-03,İç Anadolu Bölgesi,
2014-03-10,İç Anadolu Bölgesi,
2014-03-17,İç Anadolu Bölgesi,
2014-03-24,İç Anadolu Bölgesi,
2014-03-31,İç Anadolu Bölgesi,
2014-04-07,İç Anadolu Bölgesi,
2014-04-14,İç Anadolu Bölgesi,
2014-04-21,İç Anadolu Bölgesi,
2014-04-28,İç Anadolu Bölgesi,
2014-05-05,İç Anadolu Bölgesi,
2014-05-12,İç Anadolu Bölgesi,
2014-05-19,İç Anadolu Bölgesi,
2014-05-26,İç Anadolu Bölgesi,
2014-06-02,İç Anadolu Bölgesi,
2014-06-09,İç Anadolu Bölgesi,
2014-06-16,İç Anadolu Bölgesi,
2014-06-23,İç Anadolu Bölgesi,
2014-06-30,İç Anadolu Bölgesi,
2014-07-07,İç Anadolu Bölgesi,
2014-07-14,İç Anadolu Bölgesi,
2014-07-21,İç Anadolu Bölgesi,
2014-07-28,İç Anadolu Bölgesi,
2014-08-04,İç Anadolu Bölgesi,
2014-08-11,İç Anadolu Bölgesi,
2014-08-18,İç Anadolu Bölgesi,
2014-08-25,İç Anadolu Bölgesi,
2014-09-01,İç Anadolu Bölgesi,
2014-09-08,İç Anadolu Bölgesi,
2014-09-15,İç Anadolu Bölgesi,
2014-09-22,İç Anadolu Bölgesi,
2014-09-29,İç Anadolu Bölgesi,
2014-10-06,İç Anadolu Bölgesi,
2014-10-13,İç Anadolu Bölgesi,
2014-10-20,İç Anadolu Bölgesi,
2014-10-27,İç Anadolu Bölgesi,
2014-11-03,İç Anadolu Bölgesi,
2014-11-10,İç Anadolu Bölgesi,
2014-11-17,İç Anadolu Bölgesi,
2014-11-24,İç Anadolu Bölgesi,
2014-12-01,İç Anadolu Bölgesi,126439.0
2014-12-08,İç Anadolu Bölgesi,126439.0
2014-12-15,İç Anadolu Bölgesi,126439.0
2014-12-22,İç Anadolu Bölgesi,126439.0
2014-12-29,İç Anadolu Bölgesi,126284.0
2015-01-05,İç Anadolu Bölgesi,126284.0
2015-01-12,İç Anadolu Bölgesi,126284.0
2015-01-19,İç Anadolu Bölgesi,126284.0
2015-01-26,İç Anadolu Bölgesi,126284.0
2015-02-02,İç Anadolu Bölgesi,127921.0
2015-02-09,İç Anadolu Bölgesi,127921.0
2015-02-16,İç Anadolu Bölgesi,127921.0
2015-02-23,İç Anadolu Bölgesi,127921.0
2015-03-02,İç Anadolu Bölgesi,129420.0
2015-03-09,İç Anadolu Bölgesi,129420.0
2015-03-16,İç Anadolu Bölgesi,129420.0
2015-03-23,İç Anadolu Bölgesi,129420.0
2015-03-30,İç Anadolu Bölgesi,129420.0
2015-04-06,İç Anadolu Bölgesi,132148.0
2015-04-13,İç Anadolu Bölgesi,132148.0
2015-04-20,İç Anadolu Bölgesi,132148.0
2015-04-27,İç Anadolu Bölgesi,132148.0
2015-05-04,İç Anadolu Bölgesi,137826.0
2015-05-11,İç Anadolu Bölgesi,137826.0
2015-05-18,İç Anadolu Bölgesi,137826.0
2015-05-25,İç Anadolu Bölgesi,137826.0
2015-06-01,İç Anadolu Bölgesi,143931.0
2015-06-08,İç Anadolu Bölgesi,143931.0
2015-06-15,İç Anadolu Bölgesi,143931.0
2015-06-22,İç Anadolu Bölgesi,143931.0
2015-06-29,İç Anadolu Bölgesi,148429.0
2015-07-06,İç Anadolu Bölgesi,148429.0
2015-07-13,İç Anadolu Bölgesi,148429.0
2015-07-20,İç Anadolu Bölgesi,148429.0
2015-07-27,İç Anadolu Bölgesi,148429.0
2015-08-03,İç Anadolu Bölgesi,150007.0
2015-08-10,İç Anadolu Bölgesi,150007.0
2015-08-17,İç Anadolu Bölgesi,150007.0
2015-08-24,İç Anadolu Bölgesi,150007.0
2015-08-31,İç Anadolu Bölgesi,153948.0
2015-09-07,İç Anadolu Bölgesi,153948.0
2015-09-14,İç Anadolu Bölgesi,153948.0
2015-09-21,İç Anadolu Bölgesi,153948.0
2015-09-28,İç Anadolu Bölgesi,156573.0
2015-10-05,İç Anadolu Bölgesi,156573.0
2015-10-12,İç Anadolu Bölgesi,156573.0
2015-10-19,İç Anadolu Bölgesi,156573.0
2015-10-26,İç Anadolu Bölgesi,156573.0
2015-11-02,İç Anadolu Bölgesi,156458.0
2015-11-09,İç Anadolu Bölgesi,156458.0
2015-11-16,İç Anadolu Bölgesi,156458.0
2015-11-23,İç Anadolu Bölgesi,156458.0
2015-11-30,İç Anadolu Bölgesi,157309.0
2015-12-07,İç Anadolu Bölgesi,157309.0
2015-12-14,İç Anadolu Bölgesi,157309.0
2015-12-21,İç Anadolu Bölgesi,157309.0
2015-12-28,İç Anadolu Bölgesi,157309.0
2016-01-04,İç Anadolu Bölgesi,157731.0
2016-01-11,İç Anadolu Bölgesi,157731.0
2016-01-18,İç Anadolu Bölgesi,157731.0
2016-01-25,İç Anadolu Bölgesi,157731.0
2016-02-01,İç Anadolu Bölgesi,162631.0
2016-02-08,İç Anadolu Bölgesi,162631.0
2016-02-15,İç Anadolu Bölgesi,162631.0
2016-02-22,İç Anadolu Bölgesi,162631.0
2016-02-29,İç Anadolu Bölgesi,159655.0
2016-03-07,İç Anadolu Bölgesi,159655.0
2016-03-14,İç Anadolu Bölgesi,159655.0
2016-03-21,İç Anadolu Bölgesi,159655.0
2016-03-28,İç Anadolu Bölgesi,159655.0
2016-04-04,İç Anadolu Bölgesi,159136.0
2016-04-11,İç Anadolu Bölgesi,159136.0
2016-04-18,İç Anadolu Bölgesi,159136.0
2016-04-25,İç Anadolu Bölgesi,159136.0
2016-05-02,İç Anadolu Bölgesi,158727.0
2016-05-09,İç Anadolu Bölgesi,158727.0
2016-05-16,İç Anadolu Bölgesi,158727.0
2016-05-23,İç Anadolu Bölgesi,158727.0
2016-05-30,İç Anadolu Bölgesi,156516.0
2016-06-06,İç Anadolu Bölgesi,156516.0
2016-06-13,İç Anadolu Bölgesi,156516.0
2016-06-20,İç Anadolu Bölgesi,156516.0
2016-06-27,İç Anadolu Bölgesi,156516.0
2016-07-04,İç Anadolu Bölgesi,157607.0
2016-07-11,İç Anadolu Bölgesi,157607.0
2016-07-18,İç Anadolu Bölgesi,157607.0
2016-07-25,İç Anadolu Bölgesi,157607.0
2016-08-01,İç Anadolu Bölgesi,161246.0
2016-08-08,İç Anadolu Bölgesi,161246.0
2016-08-15,İç Anadolu Bölgesi,161246.0
2016-08-22,İç Anadolu Bölgesi,161246.0
2016-08-29,İç Anadolu Bölgesi,155392.0
2016-09-05,İç Anadolu Bölgesi,155392.0
2016-09-12,İç Anadolu Bölgesi,155392.0
2016-09-19,İç Anadolu Bölgesi,155392.0
2016-09-26,İç Anadolu Bölgesi,155392.0
2016-10-03,İç Anadolu Bölgesi,154335.0
2016-10-10,İç Anadolu Bölgesi,154335.0
2016-10-17,İç Anadolu Bölgesi,154335.0
2016-10-24,İç Anadolu Bölgesi,154335.0
2016-10-31,İç Anadolu Bölgesi,154575.0
2016-11-07,İç Anadolu Bölgesi,154575.0
2016-11-14,İç Anadolu Bölgesi,154575.0
2016-11-21,İç Anadolu Bölgesi,154575.0
2016-11-28,İç Anadolu Bölgesi,156590.0
2016-12-05,İç Anadolu Bölgesi,156590.0
2016-12-12,İç Anadolu Bölgesi,156590.0
2016-12-19,İç Anadolu Bölgesi,156590.0
2016-12-26,İç Anadolu Bölgesi,156590.0
2017-01-02,İç Anadolu Bölgesi,162450.0
2017-01-09,İç Anadolu Bölgesi,162450.0
2017-01-16,İç Anadolu Bölgesi,162450.0
2017-01-23,İç Anadolu Bölgesi,162450.0
2017-01-30,İç Anadolu Bölgesi,158793.0
2017-02-06,İç Anadolu Bölgesi,158793.0
2017-02-13,İç Anadolu Bölgesi,158793.0
2017-02-20,İç Anadolu Bölgesi,158793.0
2017-02-27,İç Anadolu Bölgesi,158793.0
2017-03-06,İç Anadolu Bölgesi,162677.0
2017-03-13,İç Anadolu Bölgesi,162677.0
2017-03-20,İç Anadolu Bölgesi,162677.0
2017-03-27,İç Anadolu Bölgesi,162677.0
2017-04-03,İç Anadolu Bölgesi,162543.0
2017-04-10,İç Anadolu Bölgesi,162543.0
2017-04-17,İç Anadolu Bölgesi,162543.0
2017-04-24,İç Anadolu Bölgesi,162543.0
2017-05-01,İç Anadolu Bölgesi,163131.0
2017-05-08,İç Anadolu Bölgesi,163131.0
2017-05-15,İç Anadolu Bölgesi,163131.0
2017-05-22,İç Anadolu Bölgesi,163131.0
2017-05-29,İç Anadolu Bölgesi,162973.0
2017-06-05,İç Anadolu Bölgesi,162973.0
2017-06-12,İç Anadolu Bölgesi,162973.0
2017-06-19,İç Anadolu Bölgesi,162973.0
2017-06-26,İç Anadolu Bölgesi,162973.0
2017-07-03,İç Anadolu Bölgesi,161743.0
2017-07-10,İç Anadolu Bölgesi,161743.0
2017-07-17,İç Anadolu Bölgesi,161743.0
2017-07-24,İç Anadolu Bölgesi,161743.0
2017-07-31,İç Anadolu Bölgesi,158645.0
2017-08-07,İç Anadolu Bölgesi,158645.0
2017-08-14,İç Anadolu Bölgesi,158645.0
2017-08-21,İç Anadolu Bölgesi,158645.0
2017-08-28,İç Anadolu Bölgesi,164542.0
2017-09-04,İç Anadolu Bölgesi,164542.0
2017-09-11,İç Anadolu Bölgesi,164542.0
2017-09-18,İç Anadolu Bölgesi,164542.0
2017-09-25,İç Anadolu Bölgesi,164542.0
2017-10-02,İç Anadolu Bölgesi,165487.0
2017-10-09,İç Anadolu Bölgesi,165487.0
2017-10-16,İç Anadolu Bölgesi,165487.0
2017-10-23,İç Anadolu Bölgesi,165487.0
2017-10-30,İç Anadolu Bölgesi,165824.0
2017-11-06,İç Anadolu Bölgesi,165824.0
2017-11-13,İç Anadolu Bölgesi,165824.0
2017-11-20,İç Anadolu Bölgesi,165824.0
2017-11-27,İç Anadolu Bölgesi,165824.0
2017-12-04,İç Anadolu Bölgesi,167827.0
2017-12-11,İç Anadolu Bölgesi,167827.0
2017-12-18,İç Anadolu Bölgesi,167827.0
2017-12-25,İç Anadolu Bölgesi,167827.0
2018-01-01,İç Anadolu Bölgesi,163808.0
2018-01-08,İç Anadolu Bölgesi,163808.0
2018-01-15,İç Anadolu Bölgesi,163808.0
2018-01-22,İç Anadolu Bölgesi,163808.0
2018-01-29,İç Anadolu Bölgesi,163805.0
2018-02-05,İç Anadolu Bölgesi,163805.0
2018-02-12,İç Anadolu Bölgesi,163805.0
2018-02-19,İç Anadolu Bölgesi,163805.0
2018-02-26,İç Anadolu Bölgesi,163805.0
2018-03-05,İç Anadolu Bölgesi,160303.0
2018-03-12,İç Anadolu Bölgesi,160303.0
2018-03-19,İç Anadolu Bölgesi,160303.0
2018-03-26,İç Anadolu Bölgesi,160303.0
2018-04-02,İç Anadolu Bölgesi,159985.0
2018-04-09,İç Anadolu Bölgesi,159985.0
2018-04-16,İç Anadolu Bölgesi,159985.0
2018-04-23,İç Anadolu Bölgesi,159985.0
2018-04-30,İç Anadolu Bölgesi,158675.0
2018-05-07,İç Anadolu Bölgesi,158675.0
2018-05-14,İç Anadolu Bölgesi,158675.0
2018-05-21,İç Anadolu Bölgesi,158675.0
2018-05-28,İç Anadolu Bölgesi,158675.0
2018-06-04,İç Anadolu Bölgesi,158279.0
2018-06-11,İç Anadolu Bölgesi,158279.0
2018-06-18,İç Anadolu Bölgesi,158279.0
2018-06-25,İç Anadolu Bölgesi,158279.0
2018-07-02,İç Anadolu Bölgesi,157872.0
2018-07-09,İç Anadolu Bölgesi,157872.0
2018-07-16,İç Anadolu Bölgesi,157872.0
2018-07-23,İç Anadolu Bölgesi,157872.0
2018-07-30,İç Anadolu Bölgesi,154835.0
2018-08-06,İç Anadolu Bölgesi,154835.0
2018-08-13,İç Anadolu Bölgesi,154835.0
2018-08-20,İç Anadolu Bölgesi,154835.0
2018-08-27,İç Anadolu Bölgesi,154835.0
2018-09-03,İç Anadolu Bölgesi,151479.0
2018-09-10,İç Anadolu Bölgesi,151479.0
2018-09-17,İç Anadolu Bölgesi,151479.0
2018-09-24,İç Anadolu Bölgesi,151479.0
2018-10-01,İç Anadolu Bölgesi,145296.0
2018-10-08,İç Anadolu Bölgesi,145296.0
2018-10-15,İç Anadolu Bölgesi,145296.0
2018-10-22,İç Anadolu Bölgesi,145296.0
2018-10-29,İç Anadolu Bölgesi,139282.0
2018-11-05,İç Anadolu Bölgesi,139282.0
2018-11-12,İç Anadolu Bölgesi,139282.0
2018-11-19,İç Anadolu Bölgesi,139282.0
2018-11-26,İç Anadolu Bölgesi,139282.0
2018-12-03,İç Anadolu Bölgesi,128718.0
2018-12-10,İç Anadolu Bölgesi,128718.0
2018-12-17,İç Anadolu Bölgesi,128718.0
2018-12-24,İç Anadolu Bölgesi,128718.0
2018-12-31,İç Anadolu Bölgesi,124657.0
2019-01-07,İç Anadolu Bölgesi,124657.0
2019-01-14,İç Anadolu Bölgesi,124657.0
2019-01-21,İç Anadolu Bölgesi,124657.0
2019-01-28,İç Anadolu Bölgesi,118857.0
2019-02-04,İç Anadolu Bölgesi,118857.0
2019-02-11,İç Anadolu Bölgesi,118857.0
2019-02-18,İç Anadolu Bölgesi,118857.0
2019-02-25,İç Anadolu Bölgesi,118857.0
2019-03-04,İç Anadolu Bölgesi,114533.0
2019-03-11,İç Anadolu Bölgesi,114533.0
2019-03-18,İç Anadolu Bölgesi,114533.0
2019-03-25,İç Anadolu Bölgesi,114533.0
2019-04-01,İç Anadolu Bölgesi,111089.0
2019-04-08,İç Anadolu Bölgesi,111089.0
2019-04-15,İç Anadolu Bölgesi,111089.0
2019-04-22,İç Anadolu Bölgesi,111089.0
2019-04-29,İç Anadolu Bölgesi,106908.0
2019-05-06,İç Anadolu Bölgesi,106908.0
2019-05-13,İç Anadolu Bölgesi,106908.0
2019-05-20,İç Anadolu Bölgesi,106908.0
2019-05-27,İç Anadolu Bölgesi,106908.0
2019-06-03,İç Anadolu Bölgesi,101999.0
2019-06-10,İç Anadolu Bölgesi,101999.0
2019-06-17,İç Anadolu Bölgesi,101999.0
2019-06-24,İç Anadolu Bölgesi,101999.0
2019-07-01,İç Anadolu Bölgesi,95795.0
2019-07-08,İç Anadolu Bölgesi,95795.0
2019-07-15,İç Anadolu Bölgesi,95795.0
2019-07-22,İç Anadolu Bölgesi,95795.0
2019-07-29,İç Anadolu Bölgesi,92467.0
2019-08-05,İç Anadolu Bölgesi,92467.0
2019-08-12,İç Anadolu Bölgesi,92467.0
2019-08-19,İç Anadolu Bölgesi,92467.0
2019-08-26,İç Anadolu Bölgesi,92467.0
2019-09-02,İç Anadolu Bölgesi,88316.0
2019-09-09,İç Anadolu Bölgesi,88316.0
2019-09-16,İç Anadolu Bölgesi,88316.0
2019-09-23,İç Anadolu Bölgesi,88316.0
2019-09-30,İç Anadolu Bölgesi,85293.0
2019-10-07,İç Anadolu Bölgesi,85293.0
2019-10-14,İç Anadolu Bölgesi,85293.0
2019-10-21,İç Anadolu Bölgesi,85293.0
2019-10-28,İç Anadolu Bölgesi,85293.0
2019-11-04,İç Anadolu Bölgesi,86403.0
2019-11-11,İç Anadolu Bölgesi,86403.0
2019-11-18,İç Anadolu Bölgesi,86403.0
2019-11-25,İç Anadolu Bölgesi,86403.0
2019-12-02,İç Anadolu Bölgesi,90466.0
2019-12-09,İç Anadolu Bölgesi,90466.0
2019-12-16,İç Anadolu Bölgesi,90466.0
2019-12-23,İç Anadolu Bölgesi,90466.0
2019-12-30,İç Anadolu Bölgesi,89389.0
